movieName;Metascore_w;Author;AuthorHref;Date;Summary;InteractionsYesCount;InteractionsTotalCount;InteractionsThumbUp;InteractionsThumbDown
breaking-away;10;LamontRaymond;/user/LamontRaymond;Jul 24, 2017;"[ ""I'm so glad that the critics \""got\"" this film.  It's one of my 4 favorite sports films of all time, up there with Bad News Bears, Hoosiers, and Downhill Racer. I get chills every time I see the Italian race, and I get misty-eyed at the conclusion of \""Little 500\"" - every time.  Just a beautiful film."" ]";1;1;1;0;1;0
peggy-sue-got-married;9;LamontRaymond;/user/LamontRaymond;Jun 19, 2017;"[ ""Kathleen Turner is really amazing in this film.  I know she was the second choice and only got the role when Debra Winger had to bow out, but it wouldn't have been nearly as successful without her.  Sure, her romantic chemistry with Nick Cage wasn't ideal, but it still worked."" ]";0;0;0;0;0;0
before-midnight;9;LamontRaymond;/user/LamontRaymond;May 25, 2013;"[ ""The first two films in the series are outstanding, and I was a little concerned that the third wouldn't live up, but it does. I sincerely hope that Linklater, Hawke and Delpy do another one in 10 years, when they're 50.  Such amazing chemistry between the leads, and it rings so true.  It's funny, often painful, but authentic as hell. If you're a 19 year old kid, should you rush out and see this film instead of Fast/Furious, Hangover, or the latest comic book colossus?  Hell no.  But rent the first one, wait a few years and watch the next two.  If you're in your late 30s, early 40's or later, you should love this movie."" ]";3;5;3;2;0;0
12-years-a-slave;10;LamontRaymond;/user/LamontRaymond;Oct 18, 2013;"[ ""Chiwetel Ejiofor is so impressive in this incredibly intense, visceral film.  (When it ended, nobody in my theater moved for a period of time, and there was no round of applause  mostly, it seemed, because of the shock of it all. Clapping didn’t seem like the right thing to do.)  The fact that we experience the story from the perspective of a kidnapped free man makes the film instantly relatable.  I was so happy to have watched all of Tom Fontana’s excellent “Copper” which features an African American civil war veteran doctor living in New York, and all of his family’s struggles in Five Points.  Solomon, a New Yorker kidnapped from Washington DC, could be any of us.  The Southern landscape as it likely existed in those days provides such a beautiful-yet- eerie backdrop to this movie.  What I particularly appreciate the fact that all the shots are confined  you never see very far into the distance. There’s never any perspective on things. When the boat transporting the kidnapped south moves, you see the paddlewheels. On the plantations, you see the three or four acres where the slaves live.  You never get any aerial shots, which is so effective in giving you a disoriented, lost feel.  Even if Solomon wants to escape, he has no idea where the hell he is, and neither do we.  The acting in general is uniformly excellent.  Fassbender?  Wow. Not  since Ralph Fiennes in Schindler’s List has an actor put out so completely for the detestable guy role and to such great effect."" ]";30;44;30;14;1;0
blue-is-the-warmest-color;9;LamontRaymond;/user/LamontRaymond;Oct 27, 2013;"[ ""The film captures the thrill and the pain of young love highly effectively.  The two lead actresses are phenomenal.  Even though the movie is over three hours, it never drags.  I'd suggest it's not first-date material, but perhaps second date!  Everyone's heard about the sex scenes. I think they're well done, but perhaps a hair too long. Absolutely recommended."" ]";7;9;7;2;0;0
her;9;LamontRaymond;/user/LamontRaymond;Dec 18, 2013;"[ ""In an era in which there is very little risk-taking in movies and television, Her is wonderfully original and the very definition of food for thought. Just about ever scene had me thinking about four or five different ways the story could go. So many stories these days highlight some element of technological advancement, but they're usually developed in such a pedestrian way. I'm so glad Jonze put his unique stamp on this picture.  Phoenix delivers the goods, as you would expect, but the supporting turns by Amy Adams, Olivia Wilde, Portia Doubleday, Rooney Mara, and, of course, Scarlett Johansson are phenomenal. Further, the future Los Angeles setting is so delicately crafted, right down to the subtle fashion trends, but these elements are never distracting.  An easy recommendation."" ]";20;30;20;10;0;0
love-is-strange;9;LamontRaymond;/user/LamontRaymond;Aug 22, 2014;[];0;1;0;1;0;0
interstellar;9;LamontRaymond;/user/LamontRaymond;Nov  5, 2014;"[ ""An absolute visual feast, Interstellar delivers on its promises, and it actually - believe it or not - has a more satisfying ending than 2001.  Not that the story is superior to Kubrick's classic, but there's a heart to it that I did not expect.  I enjoyed the science - it does not talk down to its audience, and I can say I learned a few things.    I especially enjoyed the robots with their matter-of-fact voices/affect.  Though they don't have a human appearance - they initially appear super clunky (until you come to realize what they're capable of) - you instantly feel comfortable with them, which I credit in great part to the incredible voice acting of Bill Irwin.  The father-daughter story is touching - both the young actress and Chastain are tremendous.  McConaughey, if you've seen him in True Detective, does not disappoint."" ]";24;46;24;22;0;0
the-duke-of-burgundy;9;LamontRaymond;/user/LamontRaymond;Jan 24, 2015;"[ ""After having been disappointed by this director's Berberian Sound Studio, I went into The Duke of Burgundy with modest expectations. Though it does have it's unusual Berberian focus on sound and an odd fixation on all things moth/butterfly, it's an excellent film. The lead actress is amazing - who said there are no great/sexy roles for women in their 40's? Without spoiling anything, this highly specialized/unique relationship has MUCH to say about the inequities and shortcomings of traditional relationships, but it does so in a really funny and charged way."" ]";3;3;3;0;0;0
love-mercy;9;LamontRaymond;/user/LamontRaymond;Jun 12, 2015;[];3;3;3;0;0;0
amy-2015;9;LamontRaymond;/user/LamontRaymond;Jul  3, 2015;"[ ""I didn't know a great deal about Amy Winehouse going into the film, but i was captivated throughout.  She was an immense talent, but a variety of forces/conditions conspired to cut her rise to stardom sort.  I typically loathe the rockstar on drugs/alcohol story, but Amy's story is much more complicated.  I enjoyed the film much more than I did Montage of Heck - the Kurt Cobain story.  I like the director's technique of never showing the interview subjects, choosing instead to keep the visual focus on Amy the entire time.  Really good film."" ]";4;5;4;1;0;0
grandma;10;LamontRaymond;/user/LamontRaymond;Aug 23, 2015;"[ ""Quite possibly the best movie I've seen this year.  What an incredibly sensitive and accurate portrayal of so many issues surrounding abortion.  Sam Eliot's role is incredibly well conceived and acted.  Lily Tomlin is amazing.  And the writing & directing are both superb.  Highly recommended."" ]";2;3;2;1;1;0
the-martian;9;LamontRaymond;/user/LamontRaymond;Oct 10, 2015;"[ ""The Martian simply delivers.  If you're looking for a film that will entertain the hell out of you for 2 hours and 20  minutes, and it won't get too technical or weird (Prometheus, I\""m looking at you here), check this out.  Damon is solid, but it's the spirit of the film as a whole - the never give up thing - that is truly refreshing."" ]";1;4;1;3;0;0
mustang;10;LamontRaymond;/user/LamontRaymond;Feb  1, 2016;[];2;4;2;2;1;0
the-ones-below;9;LamontRaymond;/user/LamontRaymond;May 29, 2016;[];0;0;0;0;0;0
raw;9;LamontRaymond;/user/LamontRaymond;Apr 15, 2017;[];1;2;1;1;0;0
ingrid-goes-west;9;LamontRaymond;/user/LamontRaymond;Aug 24, 2017;[];1;2;1;1;0;0
the-revenant-2015;9;LamontRaymond;/user/LamontRaymond;Dec 29, 2015;"[ ""What a visually spectacular film - it's worth seeing simply for the visuals. The story is a little blunt, but it has such an authentic feel to it - from the Native Americans, to the French traders, to the hunters - it all felt very real.  I have no idea how certain scenes were filmed (animal attacks, falling over a cliff on a horse, etc.), but the direction is incredible.  It's a long movie, but you'll never be bored."" ]";1;7;1;6;0;0
